,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
5213,ts343427,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,TV-Y7,25,scifi,US,1.0,tt12717354,6.5,407.0,5.716,6.7
5214,ts243780,Sharkdog,SHOW,2021,TV-Y,23,animation,SG,2.0,tt12211696,5.8,168.0,36.732,9.3
5215,ts288005,"Nevertheless,",SHOW,2021,Not Available,70,romance,KR,1.0,tt14518284,7.2,4939.0,47.096,8.0
5217,ts246178,Eden,SHOW,2021,TV-PG,25,family,JP,1.0,tt10545250,6.6,1159.0,11.578,7.0
5218,ts283676,Last Chance U: Basketball,SHOW,2021,TV-MA,57,sport,US,1.0,tt13087512,8.3,2531.0,9.485,7.7
5220,ts215989,Snabba Cash,SHOW,2021,TV-MA,43,action,SE,2.0,tt10540276,7.6,8380.0,6.964,7.1
5223,ts308511,Back to 15,SHOW,2022,TV-14,0,drama,BR,1.0,tt15301854,6.6,662.0,5.829,6.3
5227,ts320075,Aranyak,SHOW,2021,TV-MA,43,drama,IN,1.0,tt14167344,7.9,7629.0,4.389,7.7
5228,ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,TV-MA,40,romance,IT,1.0,tt13956560,6.4,1500.0,13.644,6.8
5230,ts260477,Post Mortem: No One Dies in Skarnes,SHOW,2021,TV-MA,45,thriller,NO,1.0,tt13053222,7.1,3323.0,1.536,
5231,ts254928,D.P.,SHOW,2021,TV-MA,55,drama,KR,2.0,,,,18.767,8.2
5234,ts223450,Move to Heaven,SHOW,2021,TV-MA,52,drama,KR,1.0,tt11052470,8.6,5634.0,15.536,7.8
5235,ts257504,Heirs to the Land,SHOW,2022,TV-MA,54,history,ES,1.0,tt13308276,7.0,947.0,11.208,6.0
5237,ts308039,A Sinister Sect: Colonia Dignidad,SHOW,2021,Not Available,53,documentation,DE,1.0,,,,2.503,6.6
5241,ts312200,I Am Georgina,SHOW,2022,TV-14,41,reality,ES,1.0,tt15494864,3.9,2879.0,43.523,7.3
5242,ts346500,Wild Babies,SHOW,2022,TV-PG,30,documentation,GB,1.0,tt19398016,7.7,421.0,3.289,7.6
5243,ts302312,Jaguar,SHOW,2021,TV-MA,45,war,ES,1.0,tt11698590,5.7,1766.0,30.462,7.1
5244,ts317720,Coming Out Colton,SHOW,2021,TV-MA,33,reality,US,1.0,tt14527650,6.7,1142.0,2.167,7.6
5246,ts314395,The Motive,SHOW,2021,Not Available,35,documentation,Not Available,1.0,tt15529566,5.2,1472.0,11.281,5.7
5254,ts255486,Godzilla Singular Point,SHOW,2021,TV-14,25,scifi,JP,1.0,tt13229964,6.5,1673.0,21.135,7.218
5257,ts312094,JAPAN SINKS: People of Hope,SHOW,2021,TV-14,55,scifi,JP,1.0,tt15569106,6.0,5.0,7.557,6.5
5261,ts258358,The Life and Movies of Erşan Kuneri,SHOW,2022,TV-MA,48,comedy,TR,1.0,tt13238304,6.7,11145.0,4.766,7.7
5263,ts283528,This Is Pop,SHOW,2021,TV-MA,44,documentation,CA,1.0,tt14155414,6.9,1131.0,3.364,7.6
5264,ts276067,Maldivas,SHOW,2022,TV-MA,36,comedy,BR,1.0,tt13561292,5.6,961.0,159.929,7.2
5266,ts320335,Summer Heat,SHOW,2022,TV-MA,48,drama,BR,1.0,tt14655298,5.6,281.0,7.658,7.8
5267,ts286632,Why Are You Like This?,SHOW,2021,Not Available,24,comedy,AU,1.0,tt8540808,6.4,1546.0,2.882,7.7
5268,ts320302,Neymar: The Perfect Chaos,SHOW,2022,TV-MA,55,sport,BR,1.0,tt16428640,6.6,3158.0,31.57,7.316
5272,ts257873,Dive Club,SHOW,2021,TV-PG,27,family,AU,1.0,tt13275052,6.1,869.0,8.506,6.8
5276,ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,2021,TV-MA,12,crime,ES,1.0,tt14668192,7.4,2319.0,19.939,8.2
5277,ts331681,Trivia Quest,SHOW,2022,TV-G,9,animation,US,1.0,tt18393972,5.7,202.0,3.207,5.7
5279,ts320872,Queer Eye Germany,SHOW,2022,TV-14,50,reality,DE,1.0,tt16369694,7.2,1114.0,1.621,1.0
5281,ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,30,reality,IT,1.0,tt15326678,6.5,209.0,1.302,6.7
5282,ts296179,The War Next-door,SHOW,2021,TV-MA,33,comedy,MX,2.0,tt14821886,5.7,444.0,82.278,7.3
5283,ts275448,Navillera,SHOW,2021,Not Available,65,family,KR,1.0,tt13885302,8.8,2179.0,15.637,8.5
5284,ts269286,Once Upon a Time... Happily Never After,SHOW,2022,TV-MA,30,comedy,ES,1.0,tt13560186,5.4,496.0,73.753,7.5
5285,ts306322,The Unlikely Murderer,SHOW,2021,TV-MA,46,drama,SE,1.0,tt13735930,7.0,4129.0,4.575,7.3
5287,ts104362,Kid Cosmic,SHOW,2021,TV-Y7,22,comedy,US,3.0,tt9248538,7.9,1414.0,13.314,8.8
5290,ts345976,The Boss Baby: Back in the Crib,SHOW,2022,TV-Y7,24,animation,US,1.0,tt19361940,6.2,159.0,116.587,7.563
5293,ts313849,Blown Away: Christmas,SHOW,2021,TV-PG,29,reality,Not Available,1.0,tt15665668,6.7,502.0,0.6,7.5
5294,ts283610,Feels Like Ishq,SHOW,2021,TV-MA,31,drama,IN,1.0,tt14163838,6.4,1550.0,2.428,6.0
5297,ts309676,The World's Most Amazing Vacation Rentals,SHOW,2021,TV-PG,34,documentation,US,2.0,tt14691382,6.7,1317.0,6.262,7.4
5298,ts280693,Thomas & Friends: All Engines Go!,SHOW,2021,TV-Y,11,drama,US,1.0,tt13940396,2.0,555.0,1.287,8.0
5299,ts285469,Headspace Guide to Sleep,SHOW,2021,TV-G,19,animation,US,1.0,tt14318406,6.8,466.0,3.01,8.3
5301,ts354329,Lellobee City Farm,SHOW,2022,TV-Y,10,animation,US,1.0,tt21243226,,,2.722,
5303,ts287802,Penguin Town,SHOW,2021,TV-G,30,documentation,ZA,1.0,tt14677850,7.8,848.0,2.461,7.8
5304,ts257315,Karma's World,SHOW,2021,TV-Y,12,family,US,3.0,tt13321232,5.8,156.0,11.039,7.0
5305,ts299321,Dogs in Space,SHOW,2021,TV-Y7,22,animation,US,1.0,tt14906826,7.1,609.0,7.154,7.4
5310,ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,Not Available,13,comedy,ES,1.0,tt16156744,6.2,704.0,49.804,6.9
5311,ts317144,Adventure Beast,SHOW,2021,TV-MA,19,animation,US,1.0,tt15478708,5.2,569.0,3.268,7.4
5312,ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,TV-MA,37,documentation,SG,1.0,tt16583602,6.6,518.0,1.766,6.0
5313,ts260502,Until Life Do Us Part,SHOW,2021,TV-MA,49,drama,PT,1.0,tt13053042,7.5,663.0,2.681,9.2
5314,ts320557,Elite Short Stories: Patrick,SHOW,2021,TV-MA,12,comedy,ES,1.0,tt16306836,6.1,737.0,51.19,7.3
5315,ts296081,The Parisian Agency: Exclusive Properties,SHOW,2021,TV-14,57,reality,FR,2.0,tt14746934,7.5,671.0,3.069,
5317,ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,TV-MA,12,thriller,ES,1.0,tt14676004,7.3,1952.0,21.175,7.6
5320,ts287149,Hype House,SHOW,2022,TV-14,32,reality,US,1.0,tt15257704,2.1,2915.0,3.204,5.8
5322,ts239188,Kitz,SHOW,2021,TV-MA,44,drama,DE,1.0,tt12104930,5.7,2392.0,5.661,7.4
5323,ts297685,I Need Romance,SHOW,2021,TV-14,45,drama,TH,1.0,tt16077338,7.8,30.0,1.39,6.0
5324,ts308002,The Five Juanas,SHOW,2021,TV-MA,39,drama,MX,1.0,tt15377930,6.9,1813.0,63.62,7.4
5326,ts271517,The Crew,SHOW,2021,TV-14,27,comedy,US,1.0,tt10971022,6.5,5528.0,9.56,7.1
5327,ts257271,The Time It Takes,SHOW,2021,TV-MA,13,comedy,ES,1.0,tt13322938,7.1,1271.0,6.598,7.1
5329,ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,TV-MA,14,romance,ES,1.0,tt14675560,6.9,2685.0,43.992,7.6
5330,ts306068,Luna Park,SHOW,2021,TV-MA,50,drama,IT,1.0,tt15349110,6.4,721.0,4.545,8.1
5331,ts346007,Savage Beauty,SHOW,2022,TV-MA,51,drama,US,1.0,tt19671142,5.0,339.0,4.011,6.7
5334,ts317526,Selling Tampa,SHOW,2021,TV-MA,40,reality,US,1.0,tt16227948,4.5,797.0,1.82,10.0
5335,ts216407,Age of Samurai: Battle for Japan,SHOW,2021,TV-MA,43,action,US,1.0,tt10551256,7.4,4119.0,31.152,7.1
5337,ts306510,Octonauts: Above & Beyond,SHOW,2021,TV-Y,25,animation,KR,2.0,tt15211330,7.2,82.0,4.775,8.5
5340,ts321254,Yeh Kaali Kaali Ankhein,SHOW,2022,TV-MA,40,crime,IN,1.0,,,,5.259,7.2
5341,ts270798,Love (ft. Marriage and Divorce),SHOW,2021,TV-PG,69,romance,KR,3.0,tt13814840,6.6,467.0,24.115,6.3
5344,ts284862,Zero Chill,SHOW,2021,Not Available,30,drama,GB,1.0,,,,6.452,7.7
5346,ts302056,Titletown High,SHOW,2021,TV-14,34,reality,US,1.0,tt15192032,5.5,332.0,2.146,5.6
5347,ts287838,Mad for Each Other,SHOW,2021,Not Available,35,comedy,KR,1.0,tt14596414,7.9,1724.0,8.719,8.2
5348,ts273318,Country Comfort,SHOW,2021,TV-PG,24,action,US,1.0,tt11717394,6.8,3432.0,4.962,7.8
5349,ts318024,Sea Power,SHOW,2021,TV-14,48,war,US,1.0,tt15771508,7.7,44.0,1.6,
5353,ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,2022,TV-14,61,documentation,BR,1.0,tt18274172,6.4,525.0,5.81,6.4
5356,ts283639,Decoupled,SHOW,2021,TV-MA,31,drama,IN,1.0,tt14167338,8.0,6379.0,3.252,8.2
5357,ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021,TV-MA,11,drama,ES,1.0,tt14671790,6.2,1907.0,24.675,7.5
5358,ts271720,Pui Pui Molcar,SHOW,2021,TV-Y7,2,animation,JP,1.0,tt14202738,8.1,366.0,3.148,8.6
5359,ts289364,Cat People,SHOW,2021,TV-14,32,documentation,US,1.0,tt14818454,6.3,282.0,3.255,6.3
5360,ts293814,Sparking Joy with Marie Kondo,SHOW,2021,TV-PG,42,reality,Not Available,1.0,tt14550060,6.3,360.0,2.602,7.3
5365,ts292446,Taarak Mehta Kka Chhota Chashmah,SHOW,2021,TV-Y,22,comedy,IN,1.0,tt14438518,6.6,76.0,0.747,
5366,ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,Not Available,12,drama,ES,1.0,tt16259804,6.1,666.0,41.801,7.0
5367,ts288997,Human: The World Within,SHOW,2021,TV-PG,53,documentation,US,1.0,tt14574154,6.8,733.0,3.625,8.7
5369,ts282133,City of Ghosts,SHOW,2021,TV-Y7,19,drama,FR,1.0,tt15477516,6.1,10.0,2.639,7.3
5370,ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,comedy,US,1.0,tt14202476,6.9,73.0,7.226,6.0
5373,ts287045,Fatma,SHOW,2021,TV-MA,42,crime,TR,1.0,tt11961378,7.4,8396.0,5.689,7.4
5375,ts258321,"Ada Twist, Scientist",SHOW,2021,Not Available,28,animation,US,2.0,tt13241650,6.8,149.0,2.807,7.0
5376,ts342479,Super PupZ,SHOW,2022,TV-Y7,29,comedy,CA,1.0,tt18469966,6.6,104.0,2.232,10.0
5377,ts300274,Cooking With Paris,SHOW,2021,TV-MA,23,reality,US,1.0,tt15036422,5.2,1078.0,4.578,6.5
5378,ts271726,Go Dog Go,SHOW,2021,TV-Y,24,animation,US,2.0,tt10687202,7.0,191.0,8.592,8.8
5381,ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,48,comedy,IN,1.0,tt13282662,6.9,6201.0,3.205,
5382,ts310628,MaveriX,SHOW,2022,TV-G,23,action,AU,1.0,tt15373864,5.8,140.0,9.568,8.0
5384,ts300456,My Unorthodox Life,SHOW,2021,TV-MA,40,reality,US,1.0,tt14398500,5.5,1207.0,1.772,7.0
5386,ts302714,The Kingdom,SHOW,2021,TV-MA,45,crime,AR,1.0,tt15068148,6.5,1366.0,5.703,7.3
5388,ts288545,We the People,SHOW,2021,TV-Y7,5,animation,US,1.0,tt14770480,3.6,738.0,1.43,4.5
5389,ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,30,action,ES,1.0,tt2386826,7.3,1193.0,12.989,7.8
5390,ts319464,Storybots Laugh Learn Sing,SHOW,2021,Not Available,0,animation,Not Available,1.0,tt15717742,,,0.695,
5392,ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,56,romance,BR,1.0,tt15018224,6.1,445.0,3.182,6.4
5398,ts297065,Tattoo Redo,SHOW,2021,TV-MA,28,reality,US,1.0,tt14956090,5.9,702.0,3.722,5.6
5400,ts285724,2020,SHOW,2021,TV-14,45,drama,LB,2.0,tt13377006,7.9,371.0,1.63,9.5
5401,ts288065,Naomi Osaka,SHOW,2021,TV-14,37,sport,US,1.0,tt11898920,6.2,1301.0,3.832,7.5
5404,ts272515,Dealer,SHOW,2021,TV-MA,41,crime,FR,1.0,tt13702252,6.1,671.0,3.65,7.0
5405,ts343404,Mai: A Mother's Rage,SHOW,2022,TV-MA,48,drama,IN,1.0,,,,4.327,9.2
5411,ts257345,Wild Abandon,SHOW,2022,TV-MA,51,comedy,TR,1.0,tt13317478,7.1,4976.0,2.448,7.6
5414,ts291150,Soil,SHOW,2021,TV-MA,48,comedy,BE,1.0,tt14319674,7.1,710.0,2.744,8.0
5415,ts320183,Single’s Inferno,SHOW,2021,TV-PG,61,reality,KR,2.0,tt16283666,7.1,1608.0,4.016,8.3
5416,ts315144,The Creature Cases,SHOW,2022,TV-Y,29,animation,US,1.0,tt15527326,8.5,88.0,21.913,7.0
5417,ts309235,Christmas Flow,SHOW,2021,TV-MA,50,music,FR,1.0,tt15340790,5.7,728.0,7.289,6.9
5418,ts90023,AlRawabi School for Girls,SHOW,2021,TV-14,48,drama,JO,2.0,tt10183912,7.3,5863.0,12.219,7.4
5419,ts346034,Blood Sisters,SHOW,2022,TV-MA,57,crime,US,1.0,tt19398068,5.0,867.0,6.182,8.7
5421,ts226392,Sexify,SHOW,2021,TV-MA,44,drama,PL,1.0,tt14315542,6.5,5052.0,11.407,7.6
5423,ts287941,Racket Boys,SHOW,2021,TV-14,71,family,KR,1.0,tt14482414,4.0,27566.0,6.51,8.7
5425,ts320407,The Future Diary,SHOW,2021,TV-PG,34,reality,JP,2.0,tt15567380,6.8,129.0,2.677,8.5
5426,ts288540,Ray,SHOW,2021,TV-MA,59,thriller,IN,1.0,tt14160660,7.1,8795.0,5.791,6.8
5430,ts356275,Johnny Test,SHOW,2021,TV-Y,14,family,US,2.0,tt15061770,6.4,355.0,5.835,7.5
5432,ts311887,New World,SHOW,2021,Not Available,69,reality,KR,1.0,,,,1.762,7.0
5433,ts273461,Word of Honor,SHOW,2021,TV-14,43,action,CN,1.0,,,,14.258,8.7
5434,ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,comedy,MX,2.0,tt11937732,7.2,1812.0,63.194,7.5
5437,ts288472,You Are My Spring,SHOW,2021,Not Available,69,drama,KR,1.0,tt14169816,7.4,597.0,3.911,8.1
5440,ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,TV-14,35,documentation,US,1.0,tt14465966,7.1,120.0,0.736,7.0
5441,ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,romance,IN,1.0,tt18274188,6.7,1680.0,6.09,6.4
5442,ts282155,Zero,SHOW,2021,TV-MA,24,action,IT,1.0,tt10619486,5.6,1302.0,6.765,7.6
5443,ts188861,Battle Kitty,SHOW,2022,TV-Y7,33,family,US,1.0,tt10050740,6.3,123.0,1.639,8.0
5445,ts279953,Law School,SHOW,2021,Not Available,65,drama,KR,1.0,tt13885336,8.0,2161.0,8.117,8.2
5448,ts316965,Ridley Jones,SHOW,2021,TV-Y,28,family,US,3.0,tt13351440,4.6,232.0,9.494,8.0
5449,ts270807,"Hello, Me!",SHOW,2021,Not Available,62,comedy,KR,1.0,tt13670090,7.2,582.0,8.511,7.5
5450,ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,29,drama,MX,1.0,tt15101964,6.2,342.0,3.012,7.3
5452,ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,drama,JP,1.0,tt15410190,6.1,907.0,27.937,6.5
5455,ts345779,Barbie: It Takes Two,SHOW,2022,TV-G,21,comedy,US,1.0,tt19178656,6.3,33.0,10.972,8.3
5456,ts282214,Let's Fight Ghost,SHOW,2021,TV-14,65,fantasy,TH,1.0,tt14168868,6.7,108.0,4.859,9.0
5457,ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,27,comedy,SA,1.0,tt18253682,5.6,94.0,3.344,6.0
5458,ts14520,Action Pack,SHOW,2022,TV-Y,28,comedy,US,2.0,tt15527308,6.3,86.0,5.8,8.2
5461,ts326029,Savage Rhythm,SHOW,2022,TV-MA,38,drama,CO,1.0,tt17076336,6.3,28.0,82.74,7.7
5465,ts330132,800 Meters,SHOW,2022,TV-MA,53,crime,ES,1.0,tt13323170,6.9,560.0,2.177,5.0
5470,ts297763,Myth and Mogul: John DeLorean,SHOW,2021,TV-14,44,crime,US,1.0,tt14968268,6.8,1056.0,3.793,6.9
5471,ts61384,My Love: Six Stories of True Love,SHOW,2021,TV-PG,70,reality,US,1.0,tt14267526,7.5,291.0,1.265,5.0
5472,ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,31,crime,IT,1.0,tt16745502,6.8,964.0,2.556,7.1
5475,ts297031,Transformers: War for Cybertron: Kingdom,SHOW,2021,TV-Y7,25,action,US,1.0,,,,8.346,8.1
5478,ts272092,Canine Intervention,SHOW,2021,TV-14,36,reality,US,1.0,tt13932598,6.5,892.0,5.511,7.0
5482,ts287741,"Fresh, Fried & Crispy",SHOW,2021,TV-PG,25,documentation,US,1.0,tt14644428,6.2,631.0,2.407,7.8
5484,ts288832,I Heart Arlo,SHOW,2021,TV-Y7,15,comedy,US,1.0,tt13573450,6.9,216.0,3.874,8.2
5488,ts301964,Revelations: The Masters of the Universe: Revelation Aftershow,SHOW,2021,TV-PG,25,animation,US,1.0,,,,1.38,2.0
5492,ts296201,Elize Matsunaga: Once Upon a Crime,SHOW,2021,TV-MA,49,documentation,BR,1.0,tt14856998,5.9,2152.0,5.124,6.4
5493,ts297058,The Snitch Cartel: Origins,SHOW,2021,TV-MA,47,drama,CO,1.0,tt14417802,5.6,189.0,243.02,7.8
5496,ts282840,Worn Stories,SHOW,2021,TV-MA,30,documentation,US,1.0,tt14177168,6.7,313.0,2.484,7.0
5497,ts268220,The Houseboat,SHOW,2021,Not Available,36,documentation,DE,1.0,,,,2.119,7.0
5498,ts306135,"Vendetta: Truth, Lies and The Mafia",SHOW,2021,TV-MA,0,thriller,Not Available,1.0,tt14216574,6.7,232.0,1.405,6.6
5499,ts268103,Reflection of You,SHOW,2021,Not Available,72,drama,KR,1.0,,,,4.899,7.4
5500,ts352881,DI4RI,SHOW,2022,Not Available,28,family,IT,1.0,tt20449034,7.3,26.0,1.556,3.8
5502,ts328617,Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,reality,BR,1.0,tt14902484,5.4,457.0,8.147,7.1
5505,ts72196,Swap Shop,SHOW,2021,TV-14,30,reality,US,2.0,tt15674202,6.6,355.0,1.554,6.7
5506,ts307981,Scaredy Cats,SHOW,2021,TV-G,29,comedy,US,1.0,tt15387774,6.2,349.0,7.585,6.9
5508,ts188367,Bombay Begums,SHOW,2021,TV-MA,49,drama,IN,1.0,tt10238792,5.2,4884.0,2.475,8.3
5515,ts331654,Pedal to Metal,SHOW,2022,TV-MA,0,action,MX,1.0,tt18568732,7.7,59.0,5.668,6.6
5516,ts283614,Haunted: Latin America,SHOW,2021,TV-14,34,reality,MX,1.0,tt14164238,5.3,579.0,71.946,7.3
5520,ts319460,Russell Howard: Lubricant,SHOW,2021,Not Available,63,comedy,GB,1.0,tt16146342,7.1,828.0,1.546,5.3
5522,ts287853,Coyotes,SHOW,2021,Not Available,45,drama,BE,1.0,tt13847924,5.2,308.0,4.707,6.8
5524,ts288064,Somos.,SHOW,2021,TV-MA,52,crime,MX,1.0,tt14719590,7.1,1138.0,25.704,7.7
5525,ts305890,Too Hot to Handle: Latino,SHOW,2021,TV-14,36,romance,MX,1.0,tt15251764,5.4,284.0,12.408,7.3
5526,ts304690,Remember You,SHOW,2021,TV-MA,67,romance,TH,1.0,tt15344082,7.5,78.0,3.202,7.0
5537,ts229537,The New Adventures of Oggy,SHOW,2021,TV-Y,22,family,US,1.0,tt11194006,6.6,40.0,3.219,
5539,ts267062,Jiva!,SHOW,2021,TV-MA,41,drama,ZA,1.0,tt12564616,5.5,267.0,13.142,7.8
5540,ts254956,So Not Worth It,SHOW,2021,Not Available,32,drama,KR,1.0,,,,24.656,8.0
5543,ts305732,Metal Shop Masters,SHOW,2021,TV-MA,33,reality,US,1.0,tt15216520,5.7,561.0,2.822,6.3
5544,ts313902,Your Life is a Joke,SHOW,2021,TV-MA,37,documentation,DE,1.0,tt15663868,5.4,87.0,0.76,3.0
5546,ts302653,Light the Night,SHOW,2021,TV-MA,59,crime,TW,3.0,tt15808044,7.4,1054.0,17.328,8.9
5549,ts326955,The Fame Game,SHOW,2022,Not Available,44,drama,IN,1.0,,,,3.551,7.0
5553,ts306188,Motel Makeover,SHOW,2021,Not Available,30,reality,CA,1.0,tt15128558,4.9,720.0,1.425,5.0
5555,ts308516,"Young, Famous & African",SHOW,2022,TV-MA,43,reality,ZA,1.0,tt15302054,4.4,417.0,5.222,9.3
5556,ts329882,Secrets of Summer,SHOW,2022,TV-Y,30,family,ES,1.0,tt12379170,5.9,131.0,5.03,8.4
5558,ts317064,Where Is Marta?,SHOW,2021,Not Available,63,crime,ES,1.0,tt15796898,6.8,1267.0,2.99,7.4
5561,ts232506,50M2,SHOW,2021,TV-MA,49,crime,TR,1.0,tt11617848,6.9,5645.0,7.607,7.5
5563,ts330289,Smother-In-Law,SHOW,2022,TV-MA,25,comedy,BR,1.0,tt15353358,4.2,130.0,2.507,9.4
5568,ts311958,The Hungry and the Hairy,SHOW,2021,TV-14,63,reality,KR,1.0,tt16088530,7.5,243.0,3.132,8.0
5571,ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,TV-MA,50,crime,BR,1.0,tt15233856,6.5,826.0,1.812,7.8
5573,ts285854,Till Death,SHOW,2021,TV-MA,53,drama,LB,2.0,,,,27.741,6.7
5574,ts343426,Senzo: Murder of a Soccer Star,SHOW,2022,TV-MA,42,sport,ZA,1.0,tt18954258,5.2,187.0,2.052,10.0
5585,ts310331,Twenty Somethings: Austin,SHOW,2021,TV-MA,32,reality,US,1.0,tt15204216,5.9,462.0,2.018,1.5
5588,ts293346,Race: Bubba Wallace,SHOW,2022,TV-MA,47,sport,US,1.0,tt14513646,5.9,453.0,2.052,5.7
5591,ts285422,Newton's Cradle,SHOW,2021,TV-14,41,drama,EG,1.0,tt11703922,8.0,1641.0,3.996,8.5
5596,ts304709,Bake Squad,SHOW,2021,TV-PG,35,reality,US,1.0,tt15078760,6.9,690.0,3.028,7.7
5614,ts272669,Waffles + Mochi,SHOW,2021,TV-Y,28,family,US,1.0,tt14035218,7.3,479.0,2.959,6.9
5620,ts273275,Marriage or Mortgage,SHOW,2021,TV-G,40,reality,US,1.0,tt14037542,5.1,442.0,2.338,10.0
5624,ts286218,The Rational Life,SHOW,2021,Not Available,45,romance,CN,1.0,tt14376958,8.1,474.0,14.338,9.0
5627,ts289757,Crime Stories: India Detectives,SHOW,2021,TV-MA,47,documentation,IN,1.0,tt14178956,7.1,983.0,1.246,7.5
5645,ts273245,Dad Stop Embarrassing Me!,SHOW,2021,TV-14,26,comedy,US,1.0,tt13018090,4.1,1882.0,7.369,7.5
5656,ts314962,Stories of a Generation - with Pope Francis,SHOW,2021,TV-14,46,documentation,IT,1.0,tt13784364,7.4,216.0,1.71,7.5
5657,ts357345,Street Food: USA,SHOW,2022,TV-MA,32,documentation,US,1.0,tt21195488,,,15.919,
5666,ts297132,Brave Animated Series,SHOW,2021,TV-MA,26,animation,TW,1.0,tt17545256,7.0,6.0,4.271,5.0
5667,ts330422,Team Zenko Go,SHOW,2022,TV-Y,20,family,US,1.0,tt18274176,7.8,33.0,2.104,7.0
5670,ts296581,The Mystic River,SHOW,2021,TV-14,40,horror,US,1.0,tt15134080,5.8,5.0,1.441,
5671,ts322267,The Big Shot Game Show,SHOW,2022,Not Available,49,reality,BR,1.0,tt17052496,6.2,26.0,1.011,10.0
5675,ts272422,Buried by the Bernards,SHOW,2021,TV-14,25,reality,US,1.0,tt13848380,7.2,350.0,1.884,7.7
5679,ts308053,Jailbirds New Orleans,SHOW,2021,TV-MA,41,documentation,US,1.0,tt15320436,6.6,214.0,1.96,7.0
5683,ts316882,Reasonable Doubt: A Tale of Two Kidnappings,SHOW,2021,TV-MA,47,documentation,MX,1.0,tt15796900,7.6,195.0,3.497,7.0
5686,ts296698,Glimpses of a Future,SHOW,2021,TV-PG,4,Not Available,Not Available,1.0,tt14754320,,,0.6,
5689,ts241296,Finding Ola,SHOW,2022,TV-14,53,comedy,Not Available,1.0,tt12432642,7.5,1572.0,,
5693,ts286386,The Big Day,SHOW,2021,TV-MA,43,reality,US,2.0,tt13887518,4.7,332.0,1.92,6.0
5695,ts319303,He's Expecting,SHOW,2022,TV-PG,26,drama,JP,1.0,tt14719276,2.0,3019.0,11.314,4.0
5699,ts314963,The Fastest,SHOW,2021,TV-PG,35,reality,Not Available,1.0,tt15779034,5.6,83.0,1.6,6.0
5700,ts285470,Pet Stars,SHOW,2021,TV-PG,27,family,US,1.0,tt14318392,4.9,118.0,1.63,8.7
5707,ts282876,"Nevenka, Breaking The Silence",SHOW,2021,TV-14,38,documentation,ES,1.0,tt14091172,6.9,674.0,1.159,8.0
5709,ts288544,Creator's File: GOLD,SHOW,2021,Not Available,25,comedy,JP,1.0,tt14611486,6.6,22.0,1.253,
5710,ts285106,Under Suspicion: Uncovering the Wesphael Case,SHOW,2021,TV-14,36,documentation,Not Available,1.0,tt14078186,6.3,746.0,1.684,7.8
5714,ts322506,Word Party Presents: Math!,SHOW,2021,Not Available,0,animation,US,1.0,tt16290860,6.9,14.0,1.003,
5716,ts285874,Magic for Humans Spain,SHOW,2021,TV-MA,23,reality,ES,1.0,tt14136320,6.0,81.0,1.119,4.2
5721,ts307816,냉면 랩소디,SHOW,2021,TV-PG,49,documentation,KR,1.0,tt15772846,7.5,25.0,1.765,4.0
5725,ts305254,The Ingenuity of the Househusband,SHOW,2021,Not Available,5,comedy,Not Available,1.0,tt15170710,6.7,423.0,,
5733,ts289982,Bangkok Breaking,SHOW,2021,TV-MA,60,thriller,TH,1.0,tt14202282,5.8,294.0,28.627,7.0
5735,ts297061,Masameer County,SHOW,2021,TV-MA,21,Not Available,SA,1.0,,,,2.122,8.0
5738,ts317709,Kayko and Kokosh,SHOW,2021,TV-PG,15,action,PL,2.0,tt13979288,6.3,324.0,3.432,6.7
5740,ts269300,Paik's Spirit,SHOW,2021,Not Available,56,Not Available,KR,1.0,,,,1.71,8.0
5743,ts283284,Navarasa,SHOW,2021,TV-MA,34,drama,IN,1.0,tt13357946,5.8,3522.0,3.418,6.6
5755,ts274575,How to Be A Cowboy,SHOW,2021,TV-PG,25,reality,US,1.0,tt13438900,6.9,151.0,0.856,10.0
