,id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
3752,tm980097,Holiday on Mars,MOVIE,2020,Not Available,93,comedy,IT,tt12780384,2.7,583.0,6.491,3.4
3754,tm485801,So My Grandma's a Lesbian!,MOVIE,2019,Not Available,94,european,ES,tt9695258,4.3,1122.0,6.736,5.3
3755,tm978401,Mosul,MOVIE,2019,Not Available,86,action,US,,,,7.95,6.7
3758,tm835869,Jarhead: Law of Return,MOVIE,2019,R,103,war,IL,tt10767720,5.6,,21.561,6.543
3766,tm836662,Go!,MOVIE,2020,Not Available,102,family,AU,tt8116640,5.9,2913.0,9.409,6.8
3769,tm457856,ReMastered: The Two Killings of Sam Cooke,MOVIE,2019,Not Available,74,music,Not Available,tt9046564,7.2,2269.0,3.611,6.9
3772,tm464435,Grass Is Greener,MOVIE,2019,Not Available,97,documentation,US,tt10050782,7.1,1345.0,2.882,6.9
3779,tm823488,David Foster: Off the Record,MOVIE,2019,Not Available,98,documentation,CA,tt10655608,7.0,577.0,3.314,7.0
3780,tm816992,Double World,MOVIE,2020,PG-13,110,fantasy,CN,tt10508838,6.1,4160.0,14.66,6.7
3787,tm854278,Rogue City,MOVIE,2020,PG-13,116,thriller,FR,,,,10.026,5.863
3788,tm467804,Watchman,MOVIE,2019,Not Available,140,action,IN,,,,1.537,5.2
3790,tm451502,Kolaiyuthir Kaalam,MOVIE,2019,Not Available,109,drama,IN,tt6280858,2.6,411.0,4.14,4.2
3791,tm884369,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",MOVIE,2020,Not Available,44,documentation,CA,tt12004838,8.6,1445.0,3.016,8.9
3792,tm454096,Only Mine,MOVIE,2019,Not Available,87,thriller,US,tt9271164,4.6,3165.0,14.846,5.3
3793,tm850454,Tom Papa: You're Doing Great!,MOVIE,2020,Not Available,60,comedy,US,tt11177308,7.2,866.0,4.955,6.1
3795,tm814150,How I Became a Super Hero,MOVIE,2020,Not Available,97,drama,FR,tt10345590,5.8,5194.0,125.201,6.2
3798,tm864480,Unknown Origins,MOVIE,2020,Not Available,96,thriller,ES,tt5827790,6.1,6769.0,8.534,6.1
3802,tm518467,Dragon Rider,MOVIE,2020,Not Available,91,family,ES,tt7080422,5.6,1597.0,14.144,7.3
3804,tm844250,Ala Vaikunthapurramuloo,MOVIE,2020,PG-13,165,action,IN,tt9537292,7.3,17029.0,9.691,6.8
3805,tm816593,"Frankenstein's Monster's Monster, Frankenstein",MOVIE,2019,Not Available,32,comedy,US,tt10516390,5.8,2198.0,4.051,6.0
3809,tm366245,Drive,MOVIE,2019,Not Available,147,thriller,IN,tt6593054,3.1,7671.0,19.937,5.4
3810,tm948100,Footfairy,MOVIE,2020,Not Available,115,thriller,IN,tt13130532,4.9,358.0,1.021,5.0
3811,tm857399,Marc Maron: End Times Fun,MOVIE,2020,Not Available,71,comedy,US,tt11810418,6.8,1934.0,2.864,7.0
3813,tm941382,Stand by Me Doraemon 2,MOVIE,2020,PG,96,comedy,JP,tt13428402,7.5,3791.0,17.83,7.6
3814,tm571805,Otherhood,MOVIE,2019,R,100,comedy,GB,tt4180560,6.1,11275.0,9.31,6.2
3815,tm931330,BLACKPINK: Light Up the Sky,MOVIE,2020,PG-13,79,documentation,US,tt13058290,7.3,6427.0,10.809,8.4
3817,tm981863,Ammar,MOVIE,2020,Not Available,90,horror,Not Available,tt13495586,2.6,71.0,5.376,
3818,tm932201,Hope Frozen,MOVIE,2019,Not Available,75,documentation,TH,,,,2.206,8.2
3820,tm494731,Sextuplets,MOVIE,2019,Not Available,97,comedy,US,tt8976710,4.4,8528.0,27.608,6.3
3821,tm470378,ReMastered: Devil at the Crossroads,MOVIE,2019,Not Available,48,music,US,tt9046574,7.0,2748.0,9.663,6.9
3822,tm1081074,Justine,MOVIE,2019,Not Available,105,drama,US,tt8202262,6.7,719.0,2.418,6.8
3827,tm452962,Eye for an Eye,MOVIE,2019,Not Available,107,thriller,ES,tt7967412,6.6,7625.0,10.68,6.7
3831,tm898169,If Anything Happens I Love You,MOVIE,2020,PG,12,animation,US,,,,10.718,7.8
3834,tm894619,Feel the Beat,MOVIE,2020,G,107,comedy,US,tt10714856,6.3,10967.0,18.004,7.7
3835,tm458893,"Oh, Ramona!",MOVIE,2019,R,109,comedy,RO,tt7200946,4.8,8895.0,20.224,5.7
3836,tm897170,Furie,MOVIE,2019,Not Available,98,drama,FR,tt8246392,5.6,2766.0,12.402,5.8
3838,tm449590,Rattlesnake,MOVIE,2019,Not Available,85,drama,US,tt9257484,4.6,8629.0,14.704,5.2
3839,tm884581,Rich in Love,MOVIE,2020,Not Available,104,comedy,BR,tt10329566,6.0,2687.0,15.16,7.8
3843,tm898262,Coven,MOVIE,2020,Not Available,92,horror,ES,tt9916362,6.4,4754.0,7.981,6.752
3844,tm462611,Ready to Mingle,MOVIE,2019,Not Available,97,romance,MX,tt6736198,5.9,2370.0,9.653,6.8
3845,tm844513,M8 - When Death Rescues Life,MOVIE,2019,Not Available,84,drama,BR,tt11321572,7.0,630.0,2.772,7.8
3846,tm854876,Out of My League,MOVIE,2020,Not Available,90,drama,IT,tt11154906,6.1,2734.0,12.019,7.0
3848,tm987599,Best of Stand-up 2020,MOVIE,2020,Not Available,76,comedy,US,tt13649688,5.4,632.0,5.473,5.9
3849,tm462778,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,MOVIE,2019,Not Available,58,comedy,US,tt9817258,7.3,2325.0,4.353,6.9
3850,tm890660,The Paramedic,MOVIE,2020,Not Available,94,action,ES,tt11127690,5.7,12396.0,11.497,6.1
3851,tm421560,Let's Dance,MOVIE,2019,Not Available,109,comedy,BE,tt8599746,5.9,1412.0,6.772,6.5
3852,tm857397,A Life of Speed: The Juan Manuel Fangio Story,MOVIE,2020,Not Available,92,documentation,AR,tt11829302,6.9,1854.0,5.826,7.2
3853,tm472766,Kardec,MOVIE,2019,Not Available,110,drama,BR,tt9213932,6.1,1543.0,9.57,6.7
3854,tm460360,4 latas,MOVIE,2019,Not Available,105,drama,ES,tt8242160,5.9,3268.0,7.463,5.8
3855,tm973536,Kevin Hart: Zero F**ks Given,MOVIE,2020,R,69,comedy,US,tt13433082,6.0,3422.0,5.211,7.0
3858,tm462660,Inhuman Kiss,MOVIE,2019,Not Available,122,drama,TH,tt9799992,6.4,1783.0,11.895,6.3
3867,tm946604,What We Wanted,MOVIE,2020,Not Available,94,drama,AT,tt13279528,5.9,1808.0,4.668,6.0
3868,tm514257,The Legacy of the Bones,MOVIE,2019,Not Available,121,european,ES,tt7304802,6.3,8876.0,11.988,6.6
3869,tm933826,Serious Men,MOVIE,2020,Not Available,115,drama,IN,tt10230414,6.8,7505.0,2.765,7.0
3870,tm835432,Sky High,MOVIE,2020,Not Available,121,drama,ES,tt10978398,5.6,3532.0,27.138,6.217
3871,tm933447,Michael McIntyre: Showman,MOVIE,2020,Not Available,62,comedy,Not Available,tt11860624,7.1,1255.0,2.023,7.7
3873,tm1147120,"The Witcher Bestiary Season 1, Part 2",MOVIE,2020,Not Available,10,documentation,US,,,,4.216,4.8
3874,tm453098,Svaha: The Sixth Finger,MOVIE,2019,Not Available,122,crime,KR,tt7299298,6.2,3947.0,12.74,6.6
3876,tm886283,Legacy of Lies,MOVIE,2020,R,101,action,PL,tt6834916,5.0,3493.0,10.179,5.6
3878,tm920096,Definition Please,MOVIE,2020,Not Available,91,comedy,Not Available,tt10395748,5.5,168.0,1.785,1.0
3883,tm475501,Wanda Sykes: Not Normal,MOVIE,2019,Not Available,66,comedy,US,tt9169592,7.2,1842.0,3.26,6.8
3884,tm464888,Love Aaj Kal,MOVIE,2020,PG-13,141,comedy,IN,tt1275863,6.8,16075.0,3.983,6.1
3885,tm880059,All Day and a Night,MOVIE,2020,R,121,drama,US,tt3993886,5.9,3752.0,7.586,6.2
3888,tm933639,Wish Upon a Unicorn,MOVIE,2020,PG,93,family,US,tt10798660,5.3,183.0,22.103,7.1
3889,tm675171,The Black Godfather,MOVIE,2019,Not Available,118,music,US,tt10289996,7.4,1363.0,3.454,6.8
3894,tm455410,Grand-Daddy Day Care,MOVIE,2019,PG-13,91,family,FR,tt8749922,4.9,875.0,6.649,6.6
3898,tm450673,The Last Laugh,MOVIE,2019,Not Available,98,comedy,US,tt7427356,5.6,5859.0,9.83,5.4
3899,tm855827,Pete Davidson: Alive from New York,MOVIE,2020,Not Available,49,comedy,US,tt11474156,6.1,4212.0,4.737,6.1
3900,tm1108868,Sin City,MOVIE,2019,Not Available,101,thriller,Not Available,tt14064260,3.1,32.0,1.43,3.7
3901,tm812781,Katherine Ryan: Glitter Room,MOVIE,2019,Not Available,65,comedy,US,tt10438648,6.7,1956.0,2.821,6.8
3903,tm857921,The Present,MOVIE,2020,PG-13,24,drama,PS,tt11474480,,,2.628,7.0
3904,tm494531,Seventeen,MOVIE,2019,Not Available,99,european,ES,tt8988832,7.2,3940.0,7.786,7.3
3907,tm912400,Jack Whitehall: I'm Only Joking,MOVIE,2020,Not Available,58,comedy,GB,tt12588432,6.6,1519.0,3.128,6.1
3908,tm465513,Bulletproof 2,MOVIE,2020,Not Available,97,drama,US,tt9887580,3.5,615.0,12.219,6.7
3909,tm944331,Shawn Mendes: In Wonder,MOVIE,2020,Not Available,83,documentation,US,tt13276386,6.4,2049.0,10.122,8.2
3911,tm823302,Alice Júnior,MOVIE,2019,PG-13,90,comedy,BR,tt8217188,6.8,541.0,2.977,6.8
3912,tm496648,School Life,MOVIE,2019,Not Available,111,european,FR,tt8783532,6.5,2592.0,11.031,7.0
3913,tm430106,El Pepe: A Supreme Life,MOVIE,2019,Not Available,74,documentation,UY,tt8900434,7.1,1887.0,4.752,7.5
3921,tm817542,Hikaru Utada Laughter in the Dark Tour 2018,MOVIE,2019,G,141,comedy,JP,tt10556746,8.2,92.0,2.275,8.0
3922,tm918043,Raat Akeli Hai,MOVIE,2020,Not Available,149,crime,IN,tt12567088,7.3,17570.0,4.929,7.2
3923,tm454861,Patria,MOVIE,2019,Not Available,89,documentation,MX,tt9647980,7.2,105.0,2.152,6.6
3924,tm450698,The Ruthless,MOVIE,2019,Not Available,111,european,FR,tt9239888,6.2,6237.0,12.973,6.2
3926,tm889629,Lady Driver,MOVIE,2020,PG,104,sport,US,tt7562334,5.7,1538.0,13.497,6.3
3927,tm895839,Under the Riccione Sun,MOVIE,2020,Not Available,101,drama,IT,tt10941528,5.5,2463.0,13.561,6.2
3932,tm474548,Good Sam,MOVIE,2019,PG,90,comedy,US,tt9032888,5.7,2951.0,8.029,6.0
3933,tm946718,Funny Boy,MOVIE,2020,Not Available,109,drama,LK,tt13345636,6.4,913.0,1.489,6.0
3936,tm466255,Kevin Hart: Irresponsible,MOVIE,2019,Not Available,60,comedy,US,tt10009796,6.5,4506.0,6.514,6.7
3937,tm832903,Airplane Mode,MOVIE,2020,Not Available,96,romance,BR,tt10731748,5.1,2603.0,11.49,6.3
3938,tm450832,Paradise Beach,MOVIE,2019,Not Available,93,european,FR,tt7511008,4.6,2242.0,12.684,5.2
3939,tm450462,Petta,MOVIE,2019,Not Available,172,action,IN,tt8959820,7.3,9778.0,6.578,7.1
3940,tm882887,LA Originals,MOVIE,2020,Not Available,92,documentation,US,tt12027020,7.2,1820.0,7.016,7.1
3943,tm847678,Romance Doll,MOVIE,2020,Not Available,123,drama,JP,,,,3.275,5.4
3944,tm960414,A California Christmas,MOVIE,2020,PG-13,106,comedy,US,tt13055780,5.8,9831.0,11.246,6.4
3946,tm945168,Secrets of the Saqqara Tomb,MOVIE,2020,Not Available,113,documentation,US,tt13150630,7.2,6326.0,12.143,7.4
3947,tm889200,MOTHER,MOVIE,2020,Not Available,127,drama,JP,,,,8.383,6.9
3950,tm466954,Alien Warfare,MOVIE,2019,Not Available,88,thriller,US,tt9562694,2.6,3527.0,18.55,4.1
3951,tm857805,The Bridge Curse,MOVIE,2020,Not Available,87,thriller,TW,,,,35.119,6.5
3954,tm848663,Ghost Stories,MOVIE,2020,Not Available,144,horror,IN,,,,4.35,5.2
3956,tm413558,Funan,MOVIE,2019,Not Available,82,drama,KH,tt6342440,6.8,935.0,3.37,7.0
3957,tm827168,Sturgill Simpson Presents Sound & Fury,MOVIE,2019,Not Available,40,animation,US,tt10682000,,,3.063,6.3
3959,tm679284,The Knight Before Christmas,MOVIE,2019,Not Available,92,comedy,US,tt10060094,5.5,17862.0,15.628,6.5
3960,tm925858,Black Beach,MOVIE,2020,Not Available,115,drama,ES,tt9660688,5.6,1572.0,6.955,6.0
3961,tm972010,Hospital,MOVIE,2020,Not Available,89,thriller,TW,tt14288764,3.1,383.0,8.015,6.0
3962,tm483420,Ella Fitzgerald: Just One of Those Things,MOVIE,2019,Not Available,89,documentation,GB,tt9824012,6.9,447.0,2.938,7.1
3964,tm821164,Enter the Anime,MOVIE,2019,Not Available,58,documentation,JP,tt10662450,2.6,1647.0,4.75,5.7
3965,tm514494,Offering to the Storm,MOVIE,2020,Not Available,139,european,DE,tt7304824,6.2,6391.0,18.674,6.5
3967,tm825102,Our Planet: Behind the Scenes,MOVIE,2019,Not Available,63,documentation,GB,tt10746342,8.3,1723.0,10.121,7.8
3972,tm932609,The Binding,MOVIE,2020,Not Available,93,thriller,IT,tt10914452,4.8,4203.0,31.54,5.4
3973,tm447755,Back of the Net,MOVIE,2019,Not Available,86,comedy,AU,tt8211214,5.1,704.0,9.121,6.8
3974,tm448767,Knock Down the House,MOVIE,2019,PG,86,documentation,US,tt9358052,7.2,12496.0,8.876,7.4
3975,tm462277,Romeo Akbar Walter,MOVIE,2019,Not Available,139,thriller,IN,tt8550208,6.6,5773.0,5.086,6.5
3978,tm970327,Seven,MOVIE,2019,Not Available,113,drama,Not Available,tt12553430,7.3,31.0,,
3979,tm814894,Parchís: the Documentary,MOVIE,2019,PG-13,105,music,ES,tt10511826,6.8,542.0,2.838,6.7
3981,tm843276,Memories of a Teenager,MOVIE,2019,Not Available,93,drama,AR,tt11254858,6.5,816.0,10.489,7.9
3982,tm949267,Notes for My Son,MOVIE,2020,Not Available,83,drama,AR,tt13353486,6.4,928.0,5.006,7.6
3983,tm919106,Rising Phoenix,MOVIE,2020,PG-13,105,sport,GB,tt10851618,8.1,1683.0,9.54,8.2
3984,tm850862,A Love Song for Latasha,MOVIE,2019,Not Available,18,documentation,US,,,,3.684,7.2
3985,tm494847,Made in China,MOVIE,2019,PG,128,thriller,IN,tt8983180,6.2,4382.0,4.416,6.5
3988,tm931436,Welcome to Sudden Death,MOVIE,2020,R,80,action,US,tt10804786,4.3,,10.589,6.3
3989,tm943718,Operation Christmas Drop,MOVIE,2020,Not Available,95,family,US,tt13236566,5.8,11444.0,8.102,6.5
3991,tm837690,Eeb Allay Ooo!,MOVIE,2020,Not Available,97,drama,IN,tt9343754,7.2,1586.0,2.007,8.0
3992,tm484989,The Influence,MOVIE,2019,Not Available,99,documentation,ES,tt4008566,4.6,3738.0,15.659,4.8
3994,tm879609,Brave Blue World,MOVIE,2019,Not Available,50,documentation,CA,tt11921004,6.7,791.0,5.305,6.5
3995,tm897418,DNA,MOVIE,2020,Not Available,90,history,FR,tt7600716,5.9,1052.0,5.874,6.2
3996,tm863890,Rising High,MOVIE,2020,Not Available,94,comedy,DE,tt9806336,5.9,5029.0,10.793,6.7
3997,tm844497,The Irishman: In Conversation,MOVIE,2019,Not Available,23,documentation,US,,,,6.163,7.6
3998,tm420181,Spelling the Dream,MOVIE,2020,Not Available,82,documentation,US,tt6193522,6.9,720.0,2.957,7.7
3999,tm847623,Rogue Warfare: Death of a Nation,MOVIE,2020,R,103,action,US,tt7983744,3.3,380.0,3.373,4.8
4000,tm925218,Monster Run,MOVIE,2020,Not Available,104,drama,CN,tt10097484,5.2,417.0,4.601,4.8
4004,tm977464,Youth v Gov,MOVIE,2020,Not Available,110,documentation,Not Available,tt13192640,6.7,70.0,1.841,10.0
4006,tm946360,Really Love,MOVIE,2020,Not Available,95,romance,US,tt8722624,6.1,847.0,5.788,6.4
4007,tm858416,Guilty,MOVIE,2020,Not Available,119,thriller,IN,,,,5.475,6.7
4008,tm984935,Rhys Nicholson: Live at the Athenaeum,MOVIE,2020,Not Available,65,comedy,Not Available,tt13583120,7.5,316.0,1.628,7.7
4009,tm917325,Dragons: Rescue Riders: Secrets of the Songwing,MOVIE,2020,Not Available,45,comedy,US,tt12599350,5.0,181.0,15.106,8.0
4010,tm838954,Wira,MOVIE,2019,Not Available,108,drama,MY,tt11194492,6.3,476.0,2.33,5.4
4011,tm675154,Malaal,MOVIE,2019,Not Available,136,action,IN,tt10305616,5.8,1066.0,1.644,5.3
4013,tm844662,Ronny Chieng: Asian Comedian Destroys America!,MOVIE,2019,Not Available,63,comedy,US,tt11248800,7.4,3224.0,3.464,7.0
4014,tm918853,All Together Now,MOVIE,2020,PG,92,drama,US,tt3155342,6.5,4388.0,7.402,6.8
4016,tm460815,Luka Chuppi,MOVIE,2019,Not Available,126,drama,IN,tt8908002,6.3,11345.0,7.384,6.1
4018,tm856424,Bheeshma,MOVIE,2020,Not Available,151,romance,IN,tt11199356,6.5,4028.0,2.2,6.6
4019,tm470252,Calum von Moger: Unbroken,MOVIE,2019,Not Available,93,documentation,US,tt10308686,6.2,851.0,5.267,7.4
4020,tm919082,Octonauts and the Caves of Sac Actun,MOVIE,2020,Not Available,72,family,GB,tt12759408,6.2,181.0,14.626,6.7
4021,tm843938,18 Presents,MOVIE,2020,Not Available,110,drama,IT,tt10816484,6.9,3791.0,10.49,7.5
4023,tm455161,Panipat,MOVIE,2019,Not Available,171,history,IN,tt8176040,5.2,5615.0,4.63,7.1
4024,tm869307,Three Thieves,MOVIE,2019,Not Available,108,comedy,NG,tt11133472,8.2,7.0,0.659,
4025,tm452440,Cinderela Pop,MOVIE,2019,Not Available,94,family,BR,tt8716800,4.5,1061.0,15.803,6.5
4026,tm849407,Isi & Ossi,MOVIE,2020,Not Available,113,comedy,DE,tt9806322,6.4,8309.0,11.061,6.9
4028,tm898759,Fatal Affair,MOVIE,2020,Not Available,89,thriller,US,,,,20.151,5.8
4029,tm831934,The Millions,MOVIE,2019,Not Available,94,crime,NG,tt10912990,5.4,49.0,1.898,
4030,tm465427,Maria,MOVIE,2019,Not Available,89,action,PH,tt7594584,5.0,2065.0,9.293,6.3
4031,tm851346,Residue,MOVIE,2020,Not Available,90,drama,US,tt11568878,6.5,576.0,2.368,5.3
4032,tm834230,The Silence of the Marsh,MOVIE,2019,Not Available,92,european,ES,,,,15.923,5.3
4033,tm475339,Beats,MOVIE,2019,Not Available,109,drama,US,tt8530978,6.3,5219.0,12.175,6.8
4034,tm892081,Eric Andre: Legalize Everything,MOVIE,2020,R,51,comedy,US,tt12327104,6.1,2535.0,2.704,6.3
4036,tm954543,Wheels of Fortune,MOVIE,2020,R,107,comedy,US,tt9735976,5.3,804.0,2.616,5.2
4037,tm975398,Christmas Crossfire,MOVIE,2020,Not Available,106,thriller,DE,tt13446424,4.8,1373.0,6.882,4.5
4039,tm948916,The Scary House,MOVIE,2020,Not Available,100,fantasy,DE,tt9654108,5.4,3787.0,6.883,5.6
4045,tm897771,Picture a Scientist,MOVIE,2020,PG-13,92,documentation,US,,,,4.016,7.5
4046,tm910999,Xico's Journey,MOVIE,2020,Not Available,85,animation,MX,tt12481806,5.1,544.0,48.067,6.6
4048,tm830833,"Hello, Privilege. It's Me, Chelsea",MOVIE,2019,Not Available,64,documentation,US,tt10847138,4.5,1993.0,3.819,5.6
4049,tm819497,"Berlin, Berlin",MOVIE,2020,Not Available,80,romance,DE,tt10556130,3.8,543.0,6.306,5.5
4050,tm836674,The Main Event,MOVIE,2020,Not Available,102,fantasy,US,tt10540242,4.8,2327.0,15.911,6.7
4052,tm373452,Kannum Kannum Kollaiyadithaal,MOVIE,2020,Not Available,162,romance,IN,tt8042292,7.7,6851.0,5.585,6.8
4053,tm982100,"ariana grande: excuse me, i love you",MOVIE,2020,Not Available,97,music,US,tt13615386,6.3,2591.0,23.124,8.4
4055,tm945825,Bobbleheads: The Movie,MOVIE,2020,PG,82,family,US,tt13292206,2.3,366.0,12.656,5.3
4056,tm885669,The Christmas Chronicles: Part Two,MOVIE,2020,PG,112,fantasy,US,tt11057644,6.0,29538.0,44.178,6.6
4057,tm945435,Octonauts and the Great Barrier Reef,MOVIE,2020,Not Available,47,animation,XX,tt13150606,6.5,141.0,4.123,10.0
4058,tm474061,Malibu Rescue,MOVIE,2019,Not Available,69,comedy,US,tt9228950,4.9,1277.0,12.447,6.4
4059,tm837843,It Takes a Lunatic,MOVIE,2019,Not Available,120,drama,DE,tt11052346,6.6,174.0,4.07,5.6
4060,tm840761,The Princess Switch: Switched Again,MOVIE,2020,G,97,comedy,GB,,,,21.463,6.9
4061,tm856593,Bert Kreischer: Hey Big Boy,MOVIE,2020,Not Available,62,comedy,US,tt11810424,7.0,1973.0,3.936,7.2
4062,tm948607,Midnight at the Magnolia,MOVIE,2020,Not Available,87,comedy,CA,tt13318052,5.8,5373.0,8.396,6.3
4063,tm351938,Girls with Balls,MOVIE,2019,Not Available,77,european,BE,tt4725842,3.9,3272.0,11.913,4.3
4064,tm470597,A Kid from Coney Island,MOVIE,2019,Not Available,89,sport,US,tt9567112,7.0,554.0,2.112,6.8
4065,tm426630,Soni,MOVIE,2019,Not Available,97,crime,IN,tt6078866,7.1,2788.0,2.862,6.9
4066,tm483602,Malang,MOVIE,2020,Not Available,135,thriller,IN,tt9877170,6.5,10490.0,4.904,7.4
4067,tm886214,Mrs. Serial Killer,MOVIE,2020,Not Available,106,thriller,IN,tt10230426,4.2,19484.0,5.325,6.4
4068,tm919903,Tragic Jungle,MOVIE,2020,Not Available,96,thriller,FR,tt12792598,5.6,937.0,3.58,6.2
4069,tm835305,Dancing with the Birds,MOVIE,2019,Not Available,51,documentation,US,,,,7.111,7.9
4070,tm455981,Rubaru Roshni,MOVIE,2019,Not Available,110,documentation,IN,tt9663460,8.6,591.0,1.489,7.7
4071,tm836638,The Man Without Gravity,MOVIE,2019,Not Available,107,drama,IT,tt9646240,5.8,2547.0,5.813,7.2
4074,tm847008,Shine Your Eyes,MOVIE,2020,Not Available,102,drama,FR,tt8477336,6.5,321.0,3.042,7.0
4076,tm452929,The Little Switzerland,MOVIE,2019,PG-13,86,european,ES,tt9100028,4.8,1260.0,4.751,4.6
4077,tm845532,Mucho Mucho Amor: The Legend of Walter Mercado,MOVIE,2020,Not Available,96,documentation,US,tt11378264,7.2,3312.0,7.262,7.5
4078,tm818786,Menendez: The Day of the Lord,MOVIE,2020,Not Available,93,horror,ES,tt5603212,4.9,1008.0,4.112,5.8
4079,tm834715,Single Slipper Size - 7,MOVIE,2019,Not Available,120,thriller,IN,tt10370116,8.4,3143.0,1.938,8.3
4080,tm830795,Happy Old Year,MOVIE,2019,Not Available,113,romance,TH,tt11316824,7.2,2245.0,4.183,6.8
4081,tm450095,37 Seconds,MOVIE,2019,Not Available,115,drama,JP,tt6156138,7.4,2713.0,6.572,7.4
4082,tm833382,Keeping the Bees,MOVIE,2019,PG-13,93,drama,TR,tt12285116,5.8,834.0,1.779,6.0
4084,tm477006,Psycho,MOVIE,2020,Not Available,134,crime,IN,tt9109976,6.2,4153.0,3.872,4.6
4087,tm825952,Simon Amstell: Set Free,MOVIE,2019,Not Available,51,comedy,US,tt10687642,6.5,815.0,1.823,6.1
4088,tm863992,The Most Dangerous Man in Europe,MOVIE,2020,Not Available,68,war,ES,tt11564588,6.8,215.0,4.58,6.9
4091,tm466832,Dragon Quest: Your Story,MOVIE,2019,PG,102,family,JP,tt10127562,6.5,2831.0,13.817,6.8
4092,tm845020,Jack Whitehall: Christmas with my Father,MOVIE,2019,Not Available,64,comedy,Not Available,tt11313076,6.0,951.0,0.761,6.4
4093,tm871330,Full Out 2: You Got This!,MOVIE,2020,Not Available,90,family,US,tt11247064,4.6,521.0,7.344,6.5
4094,tm458418,Tune in for Love,MOVIE,2019,Not Available,122,romance,KR,tt10763618,7.1,4102.0,31.093,7.9
4095,tm817087,#AnneFrank. Parallel Stories,MOVIE,2019,Not Available,92,documentation,IT,tt9850370,6.5,1548.0,8.19,7.1
4096,tm461827,Who Would You Take to a Deserted Island?,MOVIE,2019,Not Available,90,comedy,ES,tt8976832,5.3,2487.0,9.328,5.0
4097,tm947555,Sarah Cooper: Everything's Fine,MOVIE,2020,Not Available,49,comedy,US,tt12882062,5.5,1726.0,3.177,5.3
4098,tm372035,Paris Is Us,MOVIE,2019,Not Available,84,european,FR,tt7920024,4.6,1425.0,7.113,4.3
4100,tm819016,The Path of the Anaconda,MOVIE,2019,Not Available,73,documentation,CO,tt10577906,6.7,279.0,3.686,6.1
4101,tm838765,A Christmas Prince: The Royal Baby,MOVIE,2019,Not Available,84,family,US,tt10006006,5.4,6764.0,15.638,6.4
4102,tm818588,All the Freckles in the World,MOVIE,2019,Not Available,90,comedy,MX,tt9809140,5.2,1290.0,12.438,6.1
4103,tm811971,Oprah Winfrey Presents: When They See Us Now,MOVIE,2019,Not Available,61,documentation,Not Available,tt10484298,7.7,2350.0,4.98,8.1
4105,tm845850,Out of the Clear Blue Sky,MOVIE,2019,Not Available,112,romance,MX,tt10946934,6.5,1447.0,16.945,8.2
4107,tm884616,Quiet,MOVIE,2020,Not Available,102,drama,CL,tt10035478,6.4,325.0,2.508,6.8
4108,tm850822,Fortune Feimster: Sweet & Salty,MOVIE,2020,Not Available,61,comedy,Not Available,tt11488724,6.8,997.0,1.835,6.2
4109,tm931158,Gather,MOVIE,2020,Not Available,74,documentation,US,tt9309756,7.8,202.0,2.187,7.4
4111,tm898180,Sitting in Limbo,MOVIE,2020,Not Available,89,drama,GB,,,,2.015,7.8
4112,tm677746,Bombay Rose,MOVIE,2019,PG-13,97,drama,IN,tt8435324,6.2,608.0,5.39,6.7
4113,tm452867,Jo Pil-ho: The Dawning Rage,MOVIE,2019,Not Available,127,thriller,KR,tt7738048,6.3,2193.0,10.819,6.0
4115,tm464527,ReMastered: The Miami Showband Massacre,MOVIE,2019,Not Available,70,crime,Not Available,tt9046568,7.0,1400.0,1.698,7.0
4116,tm458721,Amy Schumer: Growing,MOVIE,2019,Not Available,61,comedy,US,tt9770590,5.4,3872.0,5.334,6.2
4117,tm492043,Motichoor Chaknachoor,MOVIE,2019,Not Available,150,comedy,IN,tt9172840,5.8,2856.0,1.56,6.7
4118,tm881891,Chris D'Elia: No Pain,MOVIE,2020,Not Available,55,comedy,US,tt11987296,5.9,1789.0,2.862,6.5
4119,tm929630,A New York Christmas Wedding,MOVIE,2020,Not Available,88,romance,US,tt10768194,5.3,1123.0,3.965,5.8
4120,tm935993,Classmates Minus,MOVIE,2020,R,122,drama,TW,tt12899858,7.1,1625.0,8.326,7.5
4121,tm901947,Little Big Women,MOVIE,2020,Not Available,123,drama,TW,tt12397078,7.2,2330.0,8.954,7.8
